budget,original_language,revenue,runtime,vote_average,vote_count
0.0,en,0.0,101.0,5.4,167.0
20000000.0,en,45636368.0,113.0,6.3,257.0
30000000.0,en,47126295.0,113.0,7.0,628.0
20000000.0,en,0.0,87.0,4.7,171.0
20000000.0,en,0.0,101.0,5.8,63.0
20000000.0,en,64822796.0,112.0,6.6,697.0
20000000.0,en,72258126.0,108.0,7.9,3652.0
20000000.0,en,32005248.0,105.0,6.0,368.0
20000000.0,en,65569869.0,109.0,6.3,363.0
20000000.0,en,46089287.0,109.0,6.7,1778.0
0.0,en,0.0,99.0,5.8,143.0
20000000.0,en,51416464.0,98.0,6.0,634.0
20000000.0,en,49779728.0,104.0,5.9,525.0
20000000.0,en,17425000.0,109.0,6.0,593.0
9000000.0,en,27105095.0,100.0,5.3,155.0
0.0,en,0.0,119.0,6.5,119.0
20000000.0,en,39300000.0,88.0,5.3,124.0
20000000.0,en,37597471.0,97.0,5.2,288.0
0.0,en,0.0,105.0,6.3,148.0
40000000.0,en,28972508.0,89.0,5.1,44.0
20000000.0,en,21284514.0,106.0,6.7,175.0
20000000.0,en,83707310.0,96.0,7.1,2181.0
20000000.0,en,20211394.0,115.0,6.3,299.0
20000000.0,en,0.0,108.0,5.8,255.0
806948.0,en,32000000.0,109.0,8.2,2320.0
20000000.0,en,36620508.0,101.0,5.4,220.0
20000000.0,en,34077920.0,103.0,6.7,542.0
20000000.0,en,0.0,113.0,5.6,130.0
20000000.0,en,2297493.0,98.0,4.9,7.0
20000000.0,en,18432000.0,121.0,6.8,260.0
20000000.0,en,18253415.0,114.0,6.5,52.0
20000000.0,en,22222308.0,124.0,7.1,334.0
15000000.0,en,56255142.0,148.0,7.8,3045.0
20000000.0,en,17807569.0,100.0,5.6,111.0
20000000.0,en,52302796.0,94.0,5.0,432.0
19000000.0,en,25836616.0,108.0,6.9,1603.0
0.0,en,0.0,68.0,6.4,88.0
0.0,en,17519169.0,103.0,6.3,39.0
20000000.0,cn,100914445.0,99.0,7.2,831.0
35000000.0,en,0.0,88.0,4.3,20.0
20000000.0,en,73276047.0,128.0,7.3,394.0
20000000.0,en,60427839.0,124.0,7.2,918.0
20000000.0,en,16605763.0,84.0,5.8,52.0
20000000.0,en,17432163.0,101.0,5.3,83.0
0.0,en,0.0,98.0,5.0,120.0
20000000.0,en,17436509.0,120.0,7.0,167.0
20000000.0,en,15473333.0,199.0,6.5,41.0
19500000.0,en,34854990.0,111.0,6.2,336.0
25000000.0,en,14109284.0,87.0,3.0,240.0
20000000.0,en,22942221.0,88.0,5.5,208.0
20000000.0,en,13801755.0,97.0,6.5,125.0
20000000.0,en,30426096.0,106.0,6.2,671.0
20000000.0,en,32204030.0,95.0,5.8,715.0
40000000.0,en,0.0,99.0,4.8,139.0
20000000.0,en,34560577.0,96.0,5.9,861.0
0.0,en,0.0,98.0,7.0,130.0
20000000.0,en,13391174.0,123.0,6.1,12.0
30000000.0,en,27674124.0,101.0,6.4,81.0
20000000.0,en,12482775.0,101.0,6.0,289.0
20000000.0,en,12398628.0,96.0,6.1,139.0
0.0,en,0.0,102.0,6.4,286.0
20000000.0,en,17280326.0,108.0,5.7,220.0
20000000.0,en,24145613.0,116.0,6.7,641.0
0.0,en,0.0,93.0,4.5,48.0
0.0,en,0.0,102.0,6.2,424.0
0.0,en,0.0,103.0,6.4,62.0
20000000.0,en,12639297.0,115.0,5.6,797.0
20000000.0,en,10686841.0,96.0,7.3,187.0
20000000.0,en,0.0,98.0,5.4,62.0
20000000.0,en,36606743.0,100.0,6.3,950.0
20000000.0,en,0.0,106.0,5.6,105.0
20000000.0,en,0.0,101.0,6.5,147.0
20000000.0,en,16974459.0,105.0,6.5,297.0
21000000.0,en,0.0,99.0,6.5,284.0
0.0,en,9109322.0,88.0,1.9,35.0
0.0,en,12382362.0,83.0,5.4,133.0
20000000.0,en,10337477.0,84.0,4.7,78.0
20000000.0,en,11341016.0,98.0,6.4,24.0
8000000.0,en,20000000.0,149.0,6.5,15.0
20000000.0,en,11110975.0,148.0,6.5,833.0
0.0,en,0.0,85.0,3.2,18.0
20000000.0,en,16549477.0,110.0,5.9,88.0
20000000.0,en,7000000.0,83.0,4.1,20.0
12000000.0,en,15008161.0,107.0,5.3,631.0
22000000.0,en,0.0,100.0,5.8,82.0
0.0,en,6575282.0,87.0,4.7,69.0
0.0,en,0.0,160.0,6.7,41.0
20000000.0,en,6420319.0,106.0,7.0,185.0
15000000.0,en,27462041.0,99.0,6.2,571.0
8700000.0,en,7659918.0,100.0,6.8,532.0
0.0,en,0.0,117.0,7.0,216.0
20000000.0,en,10442808.0,96.0,3.1,173.0
20000000.0,en,5210988.0,111.0,5.4,126.0
20000000.0,en,0.0,100.0,5.9,179.0
20000000.0,en,12007070.0,125.0,6.5,546.0
0.0,en,0.0,114.0,6.3,26.0
0.0,en,0.0,119.0,6.3,59.0
20000000.0,en,4001121.0,135.0,6.6,195.0
20000000.0,en,16863583.0,93.0,4.8,271.0
20000000.0,en,5530764.0,114.0,6.8,203.0
21000000.0,en,0.0,124.0,7.4,278.0
26500000.0,ja,159375308.0,134.0,8.2,1983.0
0.0,fr,0.0,114.0,5.7,20.0
0.0,en,0.0,124.0,4.9,9.0
2000000.0,en,5048693.0,104.0,7.1,218.0
20000000.0,en,0.0,118.0,6.8,36.0
20000000.0,en,1675706.0,84.0,3.3,12.0
20000000.0,en,5359645.0,107.0,6.9,1552.0
40000000.0,zh,7400000.0,125.0,6.5,52.0
0.0,en,0.0,115.0,6.0,97.0
0.0,en,0.0,88.0,2.2,8.0
10000000.0,en,3727746.0,122.0,5.4,156.0
20000000.0,ja,0.0,126.0,6.4,102.0
0.0,en,0.0,101.0,5.8,14.0
0.0,en,0.0,101.0,5.9,286.0
20000000.0,en,305070.0,107.0,6.2,33.0
0.0,cn,47301471.0,86.0,6.1,107.0
0.0,fr,0.0,118.0,5.8,221.0
20000000.0,en,4634062.0,107.0,4.5,139.0
20000000.0,en,0.0,100.0,5.5,48.0
20000000.0,en,346594.0,110.0,6.0,31.0
0.0,en,17671101.0,106.0,5.3,585.0
0.0,en,0.0,102.0,6.6,35.0
20000000.0,en,0.0,95.0,6.3,130.0
20000000.0,en,0.0,83.0,5.3,68.0
0.0,ta,0.0,170.0,5.0,3.0
0.0,en,0.0,98.0,0.5,1.0
20000000.0,en,0.0,105.0,6.1,109.0
20000000.0,en,0.0,96.0,5.4,404.0
27220000.0,en,5496951.0,105.0,6.1,465.0
19400000.0,en,0.0,125.0,7.1,312.0
27000000.0,de,0.0,150.0,7.1,157.0
22000000.0,en,424208848.0,181.0,7.6,1046.0
20000000.0,en,216197492.0,92.0,5.4,1584.0
19000000.0,en,110879513.0,113.0,6.7,141.0
19000000.0,en,70067909.0,95.0,6.1,713.0
14000000.0,en,173046663.0,111.0,7.0,1476.0
0.0,en,0.0,91.0,5.4,440.0
19000000.0,en,44017374.0,144.0,8.1,3757.0
19000000.0,en,381109762.0,116.0,8.0,6079.0
19000000.0,en,40846082.0,93.0,5.5,209.0
0.0,en,0.0,113.0,6.0,40.0
27000000.0,en,0.0,90.0,3.9,8.0
19000000.0,en,49830607.0,101.0,5.9,583.0
18000000.0,en,101564935.0,95.0,5.3,404.0
19100000.0,en,5728213.0,109.0,6.5,208.0
0.0,en,0.0,85.0,4.6,8.0
20000000.0,en,54956140.0,101.0,6.2,633.0
15000000.0,ja,274925095.0,125.0,8.3,3840.0
0.0,zh,0.0,110.0,5.9,43.0
25000000.0,en,8613462.0,132.0,6.5,108.0
0.0,en,76586316.0,131.0,7.4,1486.0
19000000.0,en,18755936.0,109.0,6.0,342.0
19000000.0,en,29922472.0,100.0,6.4,465.0
19000000.0,en,4750000.0,188.0,6.0,33.0
19000000.0,en,6928068.0,97.0,6.2,208.0
0.0,en,5310554.0,121.0,5.8,40.0
19000000.0,en,2119994.0,93.0,5.6,5.0
18000000.0,en,0.0,116.0,6.1,12.0
0.0,en,0.0,110.0,6.8,69.0
19000000.0,en,108047131.0,90.0,6.0,588.0
19000000.0,en,32801173.0,114.0,7.3,638.0
15000000.0,en,46770602.0,93.0,6.0,381.0
0.0,cn,0.0,107.0,5.8,11.0
18500000.0,en,10680275.0,118.0,7.2,1301.0
18500000.0,en,31912793.0,100.0,6.0,518.0
18000000.0,en,268157400.0,96.0,6.2,2713.0
23000000.0,en,351583407.0,101.0,6.6,2472.0
18000000.0,en,151668774.0,104.0,6.9,993.0
18000000.0,en,261572744.0,82.0,6.5,1579.0
18000000.0,en,141774679.0,96.0,6.1,882.0
18000000.0,en,87000000.0,105.0,6.4,434.0
19000000.0,en,144216468.0,122.0,6.3,659.0
17000000.0,en,65535067.0,88.0,5.5,308.0
16000000.0,en,19682924.0,110.0,3.7,392.0
0.0,en,0.0,103.0,6.2,249.0
18000000.0,en,65070412.0,106.0,5.6,74.0
23000000.0,en,76488889.0,91.0,6.5,656.0
16500000.0,en,67683989.0,94.0,6.5,1013.0
18000000.0,en,88923251.0,94.0,5.5,322.0
21000000.0,en,72417394.0,99.0,6.3,238.0
18000000.0,en,98235548.0,107.0,7.3,2093.0
18000000.0,en,51973029.0,160.0,7.8,1076.0
0.0,en,14796236.0,88.0,4.8,167.0
17000000.0,en,129042871.0,97.0,6.9,2320.0
0.0,en,0.0,113.0,6.4,172.0
19800000.0,en,87754044.0,137.0,6.8,246.0
18000000.0,en,41382841.0,103.0,5.9,136.0
18000000.0,en,103215094.0,119.0,7.4,4535.0
18000000.0,en,99206215.0,98.0,7.0,1098.0
15000000.0,en,76286096.0,111.0,6.9,367.0
18000000.0,en,62646763.0,94.0,6.0,303.0
18000000.0,en,0.0,81.0,4.9,147.0
1000000.0,en,21378361.0,89.0,6.4,311.0
18000000.0,en,47088990.0,106.0,6.9,342.0
18000000.0,en,24911670.0,121.0,6.7,72.0
0.0,en,24007324.0,86.0,5.6,225.0
18000000.0,en,100000000.0,103.0,5.8,383.0
18000000.0,en,23000000.0,129.0,7.7,938.0
18000000.0,en,36133014.0,109.0,5.6,180.0
18000000.0,en,0.0,109.0,6.7,167.0
0.0,en,0.0,107.0,5.5,135.0
18000000.0,en,35692920.0,94.0,7.0,2606.0
0.0,en,0.0,94.0,6.4,155.0
18000000.0,en,17200925.0,115.0,6.8,90.0
17000000.0,en,24000000.0,107.0,5.4,167.0
18000000.0,en,16702864.0,92.0,4.9,76.0
18000000.0,en,0.0,125.0,7.2,120.0
30000000.0,en,34441873.0,122.0,6.8,1573.0
18000000.0,en,0.0,102.0,5.1,197.0
18000000.0,en,0.0,87.0,5.9,319.0
18000000.0,en,2945600.0,98.0,3.7,14.0
21000000.0,en,28008462.0,109.0,6.2,92.0
18000000.0,en,12000000.0,108.0,7.3,236.0
18000000.0,en,10501938.0,90.0,4.9,246.0
18000000.0,en,8038061.0,112.0,6.9,176.0
18000000.0,en,25312387.0,94.0,5.7,164.0
0.0,en,0.0,105.0,5.6,56.0
0.0,en,0.0,104.0,6.4,23.0
17000000.0,en,6735922.0,117.0,5.8,177.0
18000000.0,en,14110013.0,108.0,6.5,67.0
0.0,en,0.0,112.0,6.7,55.0
18000000.0,en,5887457.0,127.0,7.3,630.0
18000000.0,en,20275812.0,111.0,6.7,299.0
18000000.0,ru,26527510.0,120.0,6.5,158.0
18000000.0,en,25739015.0,114.0,6.9,836.0
0.0,en,0.0,99.0,3.5,15.0
0.0,en,0.0,242.0,7.3,117.0
25000000.0,en,20719451.0,117.0,6.8,28.0
18000000.0,en,6212282.0,112.0,6.2,694.0
0.0,en,0.0,108.0,6.2,149.0
18000000.0,en,22309223.0,116.0,6.7,273.0
15238800.0,de,0.0,144.0,7.2,255.0
0.0,en,0.0,90.0,5.3,11.0
2700000.0,en,3500000.0,93.0,5.9,108.0
18000000.0,en,676698.0,103.0,7.0,104.0
18000000.0,en,7972967.0,93.0,6.7,83.0
18000000.0,en,382174.0,98.0,4.4,60.0
18000000.0,en,871279.0,338.0,6.7,50.0
18000000.0,en,0.0,114.0,5.6,20.0
0.0,en,0.0,121.0,9.3,2.0
3500000.0,en,34000000.0,96.0,6.9,270.0
18000000.0,en,0.0,92.0,4.5,179.0
18000000.0,fr,1831348.0,105.0,6.7,77.0
17900000.0,en,6948633.0,89.0,5.0,206.0
14000000.0,en,13551174.0,119.0,6.0,376.0
20000000.0,en,121463226.0,113.0,7.0,2100.0
0.0,en,90508336.0,103.0,6.4,52.0
18000000.0,en,0.0,90.0,5.7,82.0
23000000.0,en,150816700.0,98.0,6.5,640.0
15000000.0,en,51053787.0,80.0,5.9,479.0
17500000.0,en,38000000.0,121.0,7.5,793.0
24000000.0,en,99965753.0,89.0,5.9,966.0
17500000.0,en,7018189.0,93.0,5.8,16.0
18000000.0,en,266586800.0,93.0,4.6,218.0
0.0,en,0.0,116.0,5.4,18.0
0.0,en,0.0,101.0,7.4,1660.0
18500000.0,en,183316455.0,137.0,7.7,3220.0
17000000.0,en,72070731.0,170.0,7.4,352.0
17000000.0,en,125586134.0,100.0,5.6,687.0
17000000.0,en,136621271.0,104.0,6.4,1219.0
16000000.0,en,109502303.0,126.0,6.9,478.0
17500000.0,en,19179969.0,110.0,5.8,172.0
300000.0,en,70000000.0,91.0,7.4,1035.0
17000000.0,en,0.0,87.0,4.7,30.0
17000000.0,en,71625195.0,123.0,6.7,110.0
17000000.0,en,57103895.0,109.0,6.4,534.0
20000000.0,en,136150434.0,90.0,5.8,730.0
17000000.0,en,0.0,94.0,5.2,297.0
17000000.0,en,30331165.0,81.0,5.9,198.0
17000000.0,en,43165571.0,86.0,6.0,849.0
15000000.0,en,69623713.0,107.0,6.1,705.0
0.0,en,0.0,98.0,5.1,64.0
0.0,en,45710059.0,128.0,7.4,213.0
0.0,en,0.0,99.0,5.6,54.0
20000000.0,en,21170563.0,105.0,6.0,32.0
17000000.0,en,115350426.0,112.0,7.3,2247.0
34000000.0,en,19693891.0,108.0,4.8,63.0
0.0,en,0.0,121.0,6.9,187.0
17000000.0,en,0.0,89.0,4.6,74.0
0.0,en,0.0,89.0,3.3,17.0
0.0,en,0.0,73.0,6.3,14.0
17000000.0,en,29536299.0,133.0,6.2,293.0
17000000.0,en,10000000.0,154.0,6.3,36.0
17000000.0,en,97542952.0,91.0,6.4,1723.0
17000000.0,en,20455276.0,95.0,5.6,101.0
17000000.0,en,7314027.0,107.0,4.9,95.0
17000000.0,en,19300000.0,90.0,4.1,318.0
0.0,en,0.0,94.0,3.0,6.0
17000000.0,en,9500000.0,122.0,7.0,331.0
0.0,en,0.0,120.0,5.5,19.0
17000000.0,en,0.0,97.0,2.9,15.0
40000000.0,en,86915017.0,110.0,7.1,1615.0
17000000.0,en,2000000.0,102.0,5.6,19.0
17000000.0,en,1569918.0,98.0,6.8,59.0
17000000.0,en,3758328.0,120.0,6.1,271.0
17000000.0,en,374743.0,144.0,5.2,153.0
15000000.0,fr,0.0,80.0,6.5,129.0
17000000.0,en,8720000.0,91.0,5.0,27.0
17000000.0,en,9627492.0,82.0,4.5,140.0
16500000.0,en,0.0,102.0,7.0,428.0
16800000.0,en,2281089.0,122.0,5.8,73.0
15000000.0,en,43848069.0,126.0,7.0,546.0
16500000.0,en,135000000.0,136.0,7.2,352.0
16500000.0,en,37311672.0,120.0,6.9,317.0
16500000.0,en,13620075.0,108.0,6.0,236.0
16500000.0,en,16942795.0,126.0,7.0,199.0
16400000.0,en,235860116.0,129.0,8.1,2705.0
16000000.0,en,247275374.0,107.0,6.5,1859.0
16000000.0,en,92823546.0,96.0,7.3,950.0
16000000.0,en,53977250.0,129.0,7.4,131.0
16000000.0,en,119754278.0,93.0,5.9,542.0
0.0,en,0.0,106.0,6.0,122.0
15000000.0,en,133432856.0,100.0,7.3,1049.0
16000000.0,en,76514050.0,87.0,4.8,365.0
16000000.0,en,68263166.0,94.0,7.6,1662.0
16000000.0,en,0.0,91.0,5.9,402.0
18500000.0,en,6490401.0,120.0,6.4,30.0
0.0,en,0.0,80.0,3.7,78.0
19000000.0,es,83258226.0,118.0,7.6,3041.0
0.0,en,0.0,94.0,4.8,44.0
16000000.0,en,29381649.0,130.0,7.4,55.0
16000000.0,en,40492759.0,91.0,5.3,224.0
17700000.0,en,30987695.0,91.0,5.5,242.0
15000000.0,en,30102717.0,110.0,5.3,215.0
12000000.0,en,80573774.0,121.0,7.4,2199.0
16000000.0,en,50007546.0,114.0,4.6,96.0
15000000.0,en,96408652.0,96.0,6.7,1020.0
25000000.0,sv,0.0,139.0,6.4,76.0
16000000.0,en,20627372.0,94.0,5.4,103.0
0.0,en,0.0,109.0,7.2,108.0
16000000.0,en,31556061.0,100.0,5.3,837.0
16000000.0,en,15427192.0,96.0,5.4,43.0
16000000.0,en,0.0,90.0,7.0,127.0
20000000.0,en,0.0,113.0,6.9,948.0
0.0,en,0.0,99.0,5.7,42.0
20000000.0,en,13854000.0,108.0,5.3,131.0
26000000.0,en,206678440.0,125.0,7.6,988.0
16000000.0,en,18564088.0,100.0,6.8,378.0
16000000.0,en,12.0,97.0,4.6,10.0
0.0,en,0.0,107.0,5.1,36.0
0.0,en,0.0,112.0,5.5,34.0
16000000.0,en,0.0,112.0,6.4,113.0
6500000.0,en,4217115.0,95.0,6.7,100.0
16000000.0,en,5900000.0,116.0,6.8,624.0
16000000.0,en,2849142.0,113.0,6.7,90.0
16000000.0,en,1686429.0,97.0,4.3,48.0
16000000.0,en,5867686.0,117.0,6.2,250.0
0.0,en,0.0,135.0,6.9,21.0
20000000.0,en,24261569.0,101.0,6.5,956.0
16000000.0,en,14822346.0,86.0,4.7,108.0
11000000.0,fr,53191886.0,106.0,6.8,615.0
0.0,en,0.0,96.0,6.3,29.0
13000000.0,en,754249.0,161.0,7.2,387.0
16000000.0,en,0.0,93.0,4.8,91.0
16000000.0,en,47801389.0,93.0,7.7,1717.0
16000000.0,en,0.0,110.0,6.7,172.0
16000000.0,en,3442853.0,122.0,6.4,258.0
15600000.0,en,0.0,91.0,4.2,20.0
0.0,en,0.0,115.0,5.7,16.0
0.0,en,0.0,99.0,5.3,3.0
15500000.0,en,1237615.0,93.0,5.5,16.0
15300000.0,fr,0.0,94.0,6.2,283.0
15500000.0,en,0.0,95.0,6.3,317.0
15000000.0,en,316360478.0,105.0,6.8,961.0
18000000.0,en,476684675.0,103.0,7.1,2414.0
0.0,es,0.0,102.0,5.8,253.0
21000000.0,en,177200000.0,116.0,6.9,421.0
15000000.0,en,356830601.0,110.0,6.7,1698.0
17000000.0,zh,213525736.0,120.0,7.2,927.0
15000000.0,en,356296601.0,122.0,7.9,3313.0
15000000.0,en,414211549.0,118.0,7.6,2752.0
15000000.0,en,216614388.0,107.0,5.7,559.0
15000000.0,en,317000.0,102.0,6.4,52.0
15000000.0,en,146292009.0,154.0,7.7,338.0
16000000.0,ko,11301649.0,120.0,6.5,48.0
14000000.0,en,233555708.0,113.0,8.0,5723.0
0.0,en,0.0,109.0,6.0,102.0
15000000.0,en,67182787.0,125.0,7.2,67.0
15000000.0,en,75700498.0,92.0,5.9,355.0
15000000.0,en,146497771.0,100.0,6.0,1401.0
15000000.0,en,61399552.0,98.0,7.1,410.0
15000000.0,en,151831537.0,92.0,6.0,680.0
15000000.0,en,123384128.0,103.0,6.8,338.0
15000000.0,en,73326666.0,92.0,7.1,1444.0
15000000.0,en,55184721.0,113.0,6.1,33.0
18000000.0,en,0.0,115.0,7.0,215.0
17000000.0,en,127730736.0,95.0,6.1,1206.0
15000000.0,en,66966987.0,87.0,5.4,268.0
15000000.0,en,52970014.0,88.0,5.6,197.0
15000000.0,en,50000000.0,183.0,7.8,921.0
15000000.0,en,64256513.0,97.0,6.7,270.0
17000000.0,en,55534455.0,94.0,5.7,280.0
35000000.0,en,42930462.0,112.0,5.8,1138.0
15000000.0,en,61548707.0,98.0,5.9,584.0
15000000.0,en,40283321.0,104.0,6.2,492.0
0.0,en,0.0,118.0,6.9,72.0
15000000.0,en,44862187.0,104.0,6.6,382.0
16000000.0,en,66468332.0,89.0,5.5,431.0
7000000.0,en,48126384.0,109.0,7.2,1170.0
15000000.0,en,35007180.0,106.0,5.8,156.0
15000000.0,en,123726688.0,123.0,7.8,3311.0
0.0,en,0.0,86.0,4.7,77.0
15000000.0,en,33771174.0,120.0,6.9,155.0
15000000.0,en,69995385.0,216.0,7.8,851.0
15000000.0,en,39421467.0,105.0,5.1,267.0
15000000.0,en,52501541.0,115.0,7.0,951.0
15000000.0,en,32721635.0,110.0,6.2,440.0
15000000.0,en,47175038.0,88.0,6.2,230.0
13000000.0,en,37664855.0,94.0,4.5,228.0
16000000.0,en,30857814.0,98.0,7.6,1486.0
15000000.0,en,30226144.0,126.0,6.9,151.0
15000000.0,en,78054825.0,100.0,7.4,3725.0
15000000.0,en,29331068.0,89.0,5.1,221.0
15000000.0,en,46905889.0,111.0,5.6,72.0
15000000.0,en,64238440.0,100.0,6.5,1197.0
15000000.0,en,30127963.0,115.0,6.3,130.0
14000000.0,en,32645546.0,106.0,6.1,61.0
20000000.0,en,27728118.0,124.0,7.4,88.0
0.0,en,28084357.0,107.0,6.9,275.0
15000000.0,en,40105542.0,99.0,4.7,295.0
0.0,en,0.0,90.0,4.3,212.0
15000000.0,en,24769466.0,101.0,6.3,380.0
15000000.0,en,85306374.0,124.0,7.3,1105.0
0.0,en,0.0,103.0,6.1,245.0
11500000.0,en,23237911.0,134.0,7.5,202.0
15000000.0,en,43101594.0,155.0,7.5,796.0
0.0,en,0.0,94.0,5.5,119.0
15000000.0,en,21000000.0,95.0,6.1,52.0
15000000.0,en,0.0,89.0,5.2,351.0
14000000.0,en,38574362.0,97.0,4.4,100.0
0.0,en,0.0,90.0,6.4,128.0
20000000.0,en,22165608.0,92.0,5.0,163.0
15000000.0,en,20566327.0,94.0,6.0,421.0
15000000.0,en,20529194.0,117.0,5.9,80.0
15000000.0,en,17507368.0,84.0,5.5,104.0
15000000.0,en,35485608.0,140.0,6.8,1653.0
15000000.0,en,32556119.0,108.0,6.0,639.0
15000000.0,en,0.0,109.0,5.3,42.0
15000000.0,en,42000000.0,131.0,7.2,1840.0
15000000.0,en,17080167.0,114.0,5.9,173.0
15000000.0,en,37930465.0,97.0,5.8,742.0
15000000.0,en,31554855.0,121.0,6.5,541.0
0.0,en,0.0,87.0,4.6,115.0
0.0,en,0.0,85.0,5.9,25.0
15000000.0,en,22730842.0,85.0,6.7,10.0
25000000.0,en,15843608.0,87.0,4.4,104.0
0.0,en,0.0,121.0,5.1,17.0
15000000.0,en,59389433.0,107.0,7.0,978.0
15000000.0,en,16633035.0,111.0,6.7,357.0
15000000.0,en,12000000.0,92.0,5.9,97.0
0.0,en,0.0,97.0,6.4,126.0
0.0,en,0.0,97.0,5.3,31.0
20000000.0,en,0.0,125.0,6.3,32.0
15000000.0,en,0.0,124.0,6.2,64.0
0.0,en,0.0,76.0,2.9,8.0
15000000.0,en,15608545.0,96.0,5.2,358.0
15000000.0,en,10443316.0,93.0,4.8,32.0
0.0,en,0.0,96.0,5.4,48.0
15000000.0,en,0.0,132.0,7.5,861.0
15000000.0,en,14867514.0,103.0,6.0,211.0
15000000.0,en,46189568.0,117.0,7.8,2926.0
15000000.0,en,10903846.0,116.0,6.6,243.0
15000000.0,en,9237470.0,118.0,6.5,85.0
16000000.0,en,18928871.0,100.0,6.7,95.0
15000000.0,en,9902115.0,94.0,5.0,37.0
20000000.0,en,8586376.0,94.0,4.7,146.0
0.0,en,0.0,97.0,6.7,127.0
0.0,en,0.0,98.0,4.7,3.0
0.0,en,0.0,91.0,5.5,44.0
15000000.0,en,34533783.0,107.0,7.4,1388.0
15.0,en,0.0,95.0,5.6,26.0
15000000.0,en,8762890.0,102.0,5.6,156.0
15000000.0,en,6405245.0,89.0,5.0,100.0
15000000.0,en,8138788.0,106.0,6.0,243.0
15000000.0,en,35097815.0,92.0,6.8,350.0
15000000.0,en,5217498.0,105.0,4.7,15.0
15000000.0,en,12036149.0,121.0,7.0,177.0
0.0,en,0.0,120.0,6.0,90.0
15000000.0,en,15785148.0,103.0,7.2,886.0
25000000.0,en,4152230.0,92.0,6.1,182.0
15000000.0,en,20117339.0,147.0,7.6,1477.0
0.0,en,0.0,98.0,5.4,87.0
22000000.0,en,0.0,98.0,5.8,251.0
15000000.0,en,9455232.0,104.0,6.8,737.0
0.0,en,0.0,276.0,7.0,12.0
15000000.0,en,5926410.0,111.0,6.5,195.0
15000000.0,en,0.0,98.0,4.8,27.0
0.0,en,0.0,111.0,6.5,12.0
15000000.0,en,7938872.0,112.0,6.3,545.0
0.0,en,0.0,100.0,5.5,31.0
0.0,en,0.0,116.0,6.6,23.0
92620000.0,de,650422.0,153.0,8.0,657.0
12000000.0,fr,9584131.0,84.0,6.5,565.0
8000000.0,en,529766.0,116.0,6.7,85.0
15000000.0,zh,632542.0,105.0,6.6,157.0
15000000.0,en,0.0,98.0,6.5,93.0
0.0,ru,0.0,105.0,7.4,100.0
8500000.0,th,8936663.0,98.0,6.0,152.0
12000000.0,en,6814789.0,97.0,5.9,386.0
15000000.0,en,76382.0,93.0,5.0,22.0
15000000.0,en,3533227.0,98.0,6.0,290.0
15000000.0,en,0.0,107.0,5.2,5.0
15000000.0,en,0.0,90.0,4.8,92.0
15000000.0,en,23000.0,99.0,6.1,7.0
15000000.0,en,20380.0,93.0,5.7,41.0
0.0,en,0.0,141.0,5.6,31.0
20000000.0,en,27187375.0,85.0,5.8,72.0
7000000.0,en,0.0,110.0,5.6,670.0
0.0,en,0.0,105.0,4.8,36.0
15000000.0,it,0.0,103.0,7.3,12.0
15000000.0,zh,0.0,119.0,6.7,65.0
0.0,en,0.0,124.0,4.5,2.0
14600000.0,en,70906973.0,101.0,7.4,2301.0
14800000.0,en,122513057.0,115.0,6.3,706.0
14500000.0,en,147298761.0,120.0,6.7,1374.0
10000000.0,fr,17511906.0,111.0,7.2,196.0
14500000.0,en,0.0,98.0,5.8,9.0
14000000.0,en,159157447.0,131.0,7.7,1113.0
14200000.0,da,674918.0,139.0,6.9,78.0
15000000.0,en,377910544.0,120.0,7.6,2827.0
14000000.0,en,320145693.0,119.0,6.6,291.0
14000000.0,en,463000000.0,119.0,7.0,1746.0
0.0,en,239606210.0,110.0,5.5,303.0
0.0,en,0.0,101.0,5.0,10.0
14000000.0,en,161001698.0,145.0,6.7,395.0
14000000.0,en,154864401.0,98.0,6.8,491.0
15000000.0,en,100734718.0,101.0,5.3,299.0
13000000.0,en,75511123.0,114.0,6.1,88.0
14000000.0,en,185438673.0,125.0,6.6,507.0
14000000.0,en,72527595.0,99.0,5.6,290.0
0.0,en,0.0,111.0,6.2,45.0
14000000.0,en,34793160.0,107.0,6.5,135.0
0.0,en,0.0,81.0,5.1,83.0
13000000.0,en,114956699.0,105.0,6.2,527.0
0.0,en,0.0,82.0,6.4,22.0
14000000.0,en,27515786.0,109.0,6.9,47.0
14000000.0,en,25482931.0,95.0,5.8,48.0
14000000.0,en,19800000.0,100.0,4.5,111.0
14000000.0,en,30749142.0,118.0,4.5,133.0
0.0,en,0.0,83.0,5.3,142.0
14000000.0,en,0.0,83.0,4.4,180.0
14000000.0,en,22852638.0,98.0,6.2,351.0
14000000.0,en,21409028.0,103.0,5.7,39.0
0.0,en,0.0,96.0,5.6,49.0
12000000.0,en,21001563.0,117.0,5.8,32.0
0.0,en,0.0,92.0,5.5,124.0
0.0,en,0.0,155.0,6.1,67.0
0.0,en,0.0,115.0,6.7,31.0
11000000.0,en,13196245.0,90.0,5.0,55.0
11000000.0,en,16951798.0,91.0,4.5,291.0
0.0,en,0.0,120.0,6.4,119.0
14000000.0,en,10424470.0,86.0,5.3,73.0
14000000.0,en,11417362.0,87.0,5.5,134.0
14000000.0,fr,19777647.0,112.0,7.4,283.0
26000000.0,en,14821658.0,136.0,6.9,240.0
